trial_id,image_id,condition,POS,concreteness,importance,rank,model
matched_con_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,con,NN,5.0,1.0,0.18181818181818182,clip
matched_con_COCO_val2014_000000425898.jpg,val2014/COCO_val2014_000000425898.jpg,con,NN,5.0,0.2545454545454545,0.07272727272727272,human
matched_abs_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,abs,NN,4.82,1.0,0.2,clip
matched_abs_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,abs,NN,4.82,0.648,0.17777777777777778,human
matched_abs_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,abs,VB,2.18,0.08233642578125,0.08888888888888889,clip
matched_abs_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,abs,VB,2.18,0.488,0.15555555555555556,human
matched_abs_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,abs,VB,3.25,0.347900390625,0.17777777777777778,clip
matched_abs_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,abs,VB,3.25,1.0,0.2,human
matched_abs_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,abs,VB,4.07,0.1346435546875,0.1111111111111111,clip
matched_abs_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,abs,VB,4.07,0.472,0.13333333333333333,human
matched_con_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,con,NN,3.93,0.15771484375,0.1111111111111111,clip
matched_con_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,con,NN,3.93,0.5073529411764706,0.15555555555555556,human
matched_con_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,con,NN,4.82,0.17724609375,0.13333333333333333,clip
matched_con_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,con,NN,4.82,0.6397058823529411,0.17777777777777778,human
matched_con_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,con,NN,4.57,0.62353515625,0.17777777777777778,clip
matched_con_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,con,NN,4.57,1.0,0.2,human
matched_con_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,con,NN,4.79,1.0,0.2,clip
matched_con_COCO_val2014_000000369221.jpg,val2014/COCO_val2014_000000369221.jpg,con,NN,4.79,0.27205882352941174,0.1111111111111111,human
matched_abs_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,abs,NN,4.97,1.0,0.16666666666666666,clip
matched_abs_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,abs,NN,4.97,1.0,0.16666666666666666,human
matched_abs_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,abs,NN,4.52,0.8291015625,0.15151515151515152,clip
matched_abs_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,abs,NN,4.52,0.4423076923076923,0.09090909090909091,human
matched_con_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,con,NN,4.52,0.6708984375,0.17777777777777778,clip
matched_con_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,con,NN,4.52,0.5902777777777778,0.15555555555555556,human
matched_con_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,con,VB,3.82,0.01038360595703125,0.1111111111111111,clip
matched_con_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,con,VB,3.82,1.0,0.2,human
matched_con_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,con,NN,4.86,0.08746337890625,0.15555555555555556,clip
matched_con_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,con,NN,4.86,0.5902777777777778,0.13333333333333333,human
matched_con_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,con,NN,4.97,1.0,0.2,clip
matched_con_COCO_val2014_000000147030.jpg,val2014/COCO_val2014_000000147030.jpg,con,NN,4.97,0.2222222222222222,0.044444444444444446,human
matched_abs_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,abs,NN,4.87,0.462890625,0.12727272727272726,clip
matched_abs_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,abs,NN,4.87,0.6623376623376623,0.10909090909090909,human
matched_abs_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,abs,NN,2.96,0.0,0.05454545454545454,clip
matched_abs_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,abs,NN,2.96,0.8441558441558441,0.16363636363636364,human
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,NN,4.71,1.0,0.18181818181818182,clip
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,NN,4.71,0.7592592592592593,0.10909090909090909,human
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,VB,4.87,0.1932373046875,0.10909090909090909,clip
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,VB,4.87,0.7870370370370371,0.14545454545454545,human
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,NN,5.0,0.280517578125,0.14545454545454545,clip
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,NN,5.0,0.7962962962962963,0.16363636363636364,human
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,VB,4.92,0.165374755859375,0.09090909090909091,clip
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,VB,4.92,0.5370370370370371,0.07272727272727272,human
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,NN,4.8,0.09649658203125,0.03636363636363636,clip
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,NN,4.8,0.7592592592592593,0.12727272727272726,human
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,VB,4.67,0.0,0.01818181818181818,clip
matched_con_COCO_val2014_000000487421.jpg,val2014/COCO_val2014_000000487421.jpg,con,VB,4.67,0.5833333333333334,0.09090909090909091,human
matched_abs_COCO_val2014_000000198154.jpg,val2014/COCO_val2014_000000198154.jpg,abs,NN,4.87,0.32763671875,0.16666666666666666,clip
matched_abs_COCO_val2014_000000198154.jpg,val2014/COCO_val2014_000000198154.jpg,abs,NN,4.87,0.6099290780141844,0.16666666666666666,human
